,Time,User,Tweet
392,2023-01-17 19:11:44+00:00,MaryRanYang,"RT @_aswesterman: Some news: I’m back in the #Philippines covering Southeast Asia + Pacific. So if your shop needs any coverage (LIVE hits,…"
393,2023-01-17 19:11:30+00:00,arabtimeskuwait,"‘Shelter must accept all’ - 500 Filipino domestic workers staying in the Philippine Embassy 

#Kuwait #Philippines #Filipinos #Kabayan #Pinoy #PhilippinesEmbassy #DomesticWorkers #Maids #FilipinoMaids

https://t.co/834dkLS5m4"
394,2023-01-17 19:11:26+00:00,meanwhile_dan,"RT @jseldin: NEW: @SecDef to travel to #SouthKorea, #Philippines later this month -  ""reaffirmation of our deep commitment"" to working w/al…"
395,2023-01-17 19:10:51+00:00,EMSC,#Earthquake (#lindol) M3.6 strikes 39 km N of #Daet (#Philippines) 18 min ago. More info: https://t.co/o5504JR0f3
396,2023-01-17 19:10:00+00:00,GeoPioneerInc,Terrorist arrested in President Roxas #Philippines #OSINT https://t.co/nSIJzPcEGq
397,2023-01-17 19:03:12+00:00,elusive_6788,RT @violrussell: My #WWII #PostWWII #HistoricalFiction #historicalromance set in #NewOrleans &amp; then #Philippines #England #Germany #Ireland…
398,2023-01-17 19:00:55+00:00,sosoamodihotmai,RT @KSAmofaEN: #Statement | The Ministry of Foreign Affairs expresses the Kingdom of Saudi Arabia's solidarity with the Republic of the #Ph…
399,2023-01-17 18:59:49+00:00,bharatadv04,"RT @AnantSingh8: Street Art  !!

#manila #philipino) #philippines’🇵🇭 https://t.co/z0niAUXx6F"
400,2023-01-17 18:57:40+00:00,HZRPC1102,RT @EMSC: #Earthquake (#lindol) M4.2 strikes 39 km N of #Daet (#Philippines) 17 min ago. More info: https://t.co/enHONVV5wL
401,2023-01-17 18:57:20+00:00,thomascarle,1014 Thomas Carle - https://t.co/vNzKwFIEmu - Philippines Memories - Singapur impressions at night. #Philippines #ThomasCarle https://t.co/CmAmOkQPpb
402,2023-01-17 18:55:52+00:00,EMSC,#Earthquake (#lindol) M4.2 strikes 39 km N of #Daet (#Philippines) 17 min ago. More info: https://t.co/enHONVV5wL
403,2023-01-17 18:50:49+00:00,IdeallyaNews,Pentagon chief to visit South Korea and Philippines in coming weeks - #metro_manila #philippines #south_korea #quezon_city #manila #korea #south #seoul https://t.co/NZDHDSkXEn
404,2023-01-17 18:48:49+00:00,RealPhatsBlog,"U.S., Taiwan officials pledge ambitious trade negotiating schedule 
#AsiaPacific 
#NATO
#Taiwan 
#Taipei
#China 
#Beijing
#USA 
#SouthChinaSea 
#TaiwanStrait 
#Military 
#Philippines 
#Manila 
#Vietnam 
#Japan 
#EuropeanUnion
https://t.co/6bC7gjOS1Y"
405,2023-01-17 18:47:57+00:00,PFurpants,RT @PeterAskin1: Gray And Siblings is an awesome rescue in the  #Philippines who have saved numerous cats in a land where the cats have it…
406,2023-01-17 18:47:22+00:00,thomascarle,1182 Thomas Carle - https://t.co/vNzKwFIEmu - Philippines Memories - Boracay - Sundown on the boat. #Philippines #Travel https://t.co/HbK0vccIn4
407,2023-01-17 18:44:43+00:00,jseldin,".@SecDef trip to #ROK, #Philippines will include mtgs w/senior defense officials of th e""2 critical allies"" per @PentagonPresSec"
408,2023-01-17 18:44:26+00:00,baraka_machumu,RT @AgroecologyMap: Kuatro Maria's Agroecology Farm is a DA-ATI and TESDA accredited learning center for sustainable agriculture. It also s…
409,2023-01-17 18:37:53+00:00,Aquademy,"Sunset in Southern Leyte , Philippines
#sunset #southernleyte #Philippines https://t.co/ShBySqTyPG"
410,2023-01-17 18:37:30+00:00,AhmedAWardigley,"RT @jseldin: NEW: @SecDef to travel to #SouthKorea, #Philippines later this month -  ""reaffirmation of our deep commitment"" to working w/al…"
411,2023-01-17 18:36:25+00:00,B_Hansford,"RT @Diop_IFC: #ClimateChange is making typhoons and extreme weather events more frequent, and the #Philippines is especially vulnerable. A…"
412,2023-01-17 18:34:05+00:00,agaborro,"While BBM has not done anything yet that would cause particular alarm as was the case with his father, it is primarily because Filipinos are watching. His father did what he did because not enough people were being vigilant. Remember, democracy dies in darkness. #Philippines"
413,2023-01-17 18:33:26+00:00,lizsayiloveyou,21 days till I leave for vacation! #HomeBound #Philippines 😍🙌🏻🇵🇭
414,2023-01-17 18:30:33+00:00,WBG_Cities,"#FinancialServices can help build resilience in the face of climate shocks.

In this #InclusiveFinance Frontiers episode, we hear from a typhoon survivor &amp; the insurance provider that helped rebuild her home in the the #Philippines.  

🎧 Listen: https://t.co/3YMNXLYAZm https://t.co/jTCGauqa7o"
415,2023-01-17 18:28:19+00:00,thomascarle,1092 Thomas Carle - https://t.co/vNzKwFIEmu - Philippines Memories - Wedding invitation... Ready to attend. #Philippines #Travel https://t.co/uCDyXzDoPZ
416,2023-01-17 18:26:32+00:00,DaveAtherton20,RT @EuroConOfficial: ➡️Lieutenant General James Bierman likened the U.S.'s current military preparations in the Asia-Pacific region to thos…
417,2023-01-17 18:22:10+00:00,debaino1207,RT @ai_jobsNET: HIRING: Data Analyst / Philippines https://t.co/b5Q6ZIR4oc #AI #MachineLearning #DataJobs #MLjobs #bigdata #DataScience #AI…
418,2023-01-17 18:20:15+00:00,skwhite2020,RT @violrussell: My #WWII #PostWWII #HistoricalFiction #historicalromance set in #NewOrleans &amp; then #Philippines #England #Germany #Ireland…
419,2023-01-17 18:19:28+00:00,kshcomeback,"RT @Pearlynstravent: Welcome back to PH 🇵🇭Oppa Kim Soo Hyun😍Salamat @dunkinph 

#KimSooHyun
#DunkinPHxKimSoohyun 
#kimsoohyunxdunkinph #Phi…"
420,2023-01-17 18:18:08+00:00,Gh0str1dr91,"RT @jseldin: NEW: @SecDef to travel to #SouthKorea, #Philippines later this month -  ""reaffirmation of our deep commitment"" to working w/al…"
421,2023-01-17 18:17:52+00:00,gbibuildingco,"Offset YOUR #CarbonFootprint NOW using our Certified #CarbonCredits!

Buy yours today!

Visit: https://t.co/AahMGeqIU6

Contact us: gbibuildingco@outlook.com #carbonoffsets #Philippines #Qatar #Indonesia #Malaysia #SouthAfrica #Kenya #Uganda #Pakistan #MarkZuckerberg @Enbridge https://t.co/Jub4977qLT"
422,2023-01-17 18:13:07+00:00,insidethegames,"#Philippine #Olympic Committee President Abraham Tolentino hopes to ""surpass that 19 athletes from 11 sports"" who represented the country at #Tokyo2020 at next year's #Paris2024 #Olympics

https://t.co/drMAnQXzKG #Philippines @OlympicPHI"
423,2023-01-17 18:12:23+00:00,tmasa89213785,【セブ島 EP02】セブ島・ホテルのルームツアー。お正月はひたすら食べて、泳いで、チルアウト。2023年初めの旅行をぜひご覧下さい。#セブ島 #cebu #philippines @nagisaTV https://t.co/dTnt8vjQMW
424,2023-01-17 18:11:27+00:00,Robert_Semonsen,RT @EuroConOfficial: ➡️Lieutenant General James Bierman likened the U.S.'s current military preparations in the Asia-Pacific region to thos…
425,2023-01-17 18:09:42+00:00,jseldin,"NEW: @SecDef to travel to #SouthKorea, #Philippines later this month -  ""reaffirmation of our deep commitment"" to working w/allies &amp; partners for a free &amp; open #IndoPacific,  per @PentagonPresSec BrigGen Patrick Ryder

This will follow his trip this week to #Germany..."
426,2023-01-17 18:08:56+00:00,52perfectdays,"Swimming with Whale Sharks &amp; learning to basketweave in the #Philippines
#whalesharks #oslobcebu #spotlightphilippines #Philippinestravel #Oslob #Cebu #ItsMoreFunInThePhilippines #beautiduldestinations #bestplacetogo #adventureawaits https://t.co/lXsqbrF0oI"
427,2023-01-17 18:05:28+00:00,ai_jobsNET,HIRING: Data Analyst / Philippines https://t.co/b5Q6ZIR4oc #AI #MachineLearning #DataJobs #MLjobs #bigdata #DataScience #AIjobs #AIcareers #hiringnow #Philippines #BigQuery #Datavisualization #DataWarehousing #ETL #Finance #Looker #SQL
428,2023-01-17 18:05:20+00:00,1840andCompany,"We are seeking an experienced Internal Administrator/Bookkeeper to join our team based in the Philippines. 

Learn more and apply here 👉 https://t.co/9y0Cyln6HQ  
 
#remotejobs #freelancer #bookkeeping #Admin #Philippines https://t.co/qAsLp7ujrQ"
429,2023-01-17 18:03:30+00:00,asianewsnetwork,"During his string of overseas trips, the President said he usually talks about the Philippines and “what the situation is as an investment destination.” #economy #Geopolitics #Philippines #PhilippineDailyInquirer

https://t.co/TyXgo4vvtX https://t.co/h9O60xLfA7"
430,2023-01-17 18:00:47+00:00,SomesCharlton,"My wife had eye surgery at #WesternEyeHospital today. The lead doctor was #Australian #Chinese, anaesthetist #Iranian, &amp; 3 nurses from the #Philippines, #Nigeria &amp; #India. Professionals from afar, enriching our society &amp; v efficient. We are indebted to them all."
431,2023-01-17 18:00:42+00:00,thomascarle,1132 Thomas Carle - https://t.co/vNzKwFIEmu - Philippines Memories - On our way to Boracay. Philippines from above. #Philippines #ThomasCarle https://t.co/c93ljLm8fu
432,2023-01-17 18:00:30+00:00,EuroConOfficial,"➡️Lieutenant General James Bierman likened the U.S.'s current military preparations in the Asia-Pacific region to those it took in Ukraine post-2014. #China #Japan #MarineGeneral #Philippines #Ukraine #UnitedStates #war 
https://t.co/ri7KV6QHl9"
433,2023-01-17 17:58:37+00:00,cawcaow,"RT @NTDTVFrance: Les États-Unis, la Chine et Taïwan organisent leur systèmes de défense ; Rencontre Philippines-Chine 

Vidéo complète 👉 ht…"
434,2023-01-17 17:55:19+00:00,thomascarle,1130 Thomas Carle - https://t.co/vNzKwFIEmu - Philippines Memories - On our way to Boracay. Philippines from above. #Philippines #ThomasCarle https://t.co/l0a6GJwb3M
435,2023-01-17 17:52:47+00:00,PebPev,What if the agri crises are man made to justify the “solutions” of buying produce at inflated prices and importing them from you know where? And by man I mean the agriculture secretary #Philippines #bbm
436,2023-01-17 17:50:22+00:00,pnsoriano,"RT @_aswesterman: Some news: I’m back in the #Philippines covering Southeast Asia + Pacific. So if your shop needs any coverage (LIVE hits,…"
437,2023-01-17 17:48:38+00:00,kathleencrockes,RT @STYLISTICkiss: https://t.co/br7tkhjCV1 #chanel #fragrance #perfume #edp #EaudeParfum #luxury #gabrielle #chanelgabrielle #scent #shoppi…
438,2023-01-17 17:43:22+00:00,hellowi13490349,"RT @zunacoin: Big shout out to our #Philippines community! 

52% of all our web traffic in the last 30 days has come from PH 🇵🇭 

Clearly y…"
439,2023-01-17 17:41:44+00:00,Godmother_Masha,RT @TheWatchers_: Massive flooding continues in the Philippines — 29 people dead and 1.4 million affected https://t.co/WWGJqJYIdf #flood #m…
440,2023-01-17 17:40:19+00:00,Kira_Resari,Just completed the 11th Chapter of the Travelling Fox Blog Book V ~ Discovering Davao https://t.co/j2UZmKR0CA #Philippines  #travel #Davao  #mindanao https://t.co/myGjiLqB0u
441,2023-01-17 17:38:58+00:00,Ryancovarrubias,"RT @meltrecordsph: New album by UJU out on January 27th! Presave or preorder ""The Sun Is In Our Eyes"" ▶️▶️ https://t.co/bQV6kW5Iu3

#shoega…"
442,2023-01-17 17:38:45+00:00,lindaroepkes,RT @STYLISTICkiss: https://t.co/br7tkhjCV1 #chanel #fragrance #perfume #edp #EaudeParfum #luxury #gabrielle #chanelgabrielle #scent #shoppi…
443,2023-01-17 17:35:46+00:00,Bbsoe123Henry,THINGS TO ALWAYS KEEP IN MIND: https://t.co/gis68tiLaS #News #Philippines #Israel #UAE #China #Russia #India #Japan #SouthKorea #Mexico #UK #Germany #Ukraine #France #Iran #Canada #Italy #Emirates #EU #Australia #Denmark #RussianFederation #GreatBritain #SaudiArabia #Brazil https://t.co/oICZE3ZLty
444,2023-01-17 17:30:02+00:00,citydogsandcats,"RT @mdiforg: 11 former Nobel Peace Prize winners have written to the President of the #Philippines, urging him to bring a rapid resolution…"
445,2023-01-17 17:28:39+00:00,riarenouf,I need @TheOnion to write something about onions in the #Philippines right now because that would be meta. #cebuyas #onions
446,2023-01-17 17:28:04+00:00,profkakie,"RT @_aswesterman: Some news: I’m back in the #Philippines covering Southeast Asia + Pacific. So if your shop needs any coverage (LIVE hits,…"
447,2023-01-17 17:23:39+00:00,finaofficial123,"🧑‍💻i do ethical hacking for good purpose 🇺🇸
•phone hack 
•WhatsApp hack/spy 
Facebook/Instagram spy
Social media accounts recovery
#Malaysia #Mexico #Netherlands #NewZealand
#Nigeria #Norway #Oman #Pakistan #Panama #Peru #Philippines #Poland #Portugal #PuertoRico #Qatar #Russia."
448,2023-01-17 17:23:37+00:00,STYLISTICkiss,https://t.co/br7tkhjCV1 #chanel #fragrance #perfume #edp #EaudeParfum #luxury #gabrielle #chanelgabrielle #scent #shopping #poshmark #fashion #MissUniverse2022 #philippines #latina #capricorn #january #birthday #birthdaygirl #pretty #love #beauty #mua #influencer #contentcreator
449,2023-01-17 17:19:05+00:00,PbbOf,"RT @Lapillus_love_: 🌟🇵🇭
#Lapillus #LAPILLUS #lapillus #Philippines https://t.co/vD55C9wSld"
450,2023-01-17 17:19:04+00:00,DrinksCo1,RT @TeacupPh: @95star Everyone Loves Teacup &amp; his lovely bright #picturebooks Follow his TRUE life #adventures in the #Philippines Great #f…
451,2023-01-17 17:18:58+00:00,PbbOf,"RT @Lapillus_love_: 🌟🇵🇭
#Lapillus #LAPILLUS #lapillus #Philippines https://t.co/IwNMSYcWww"
452,2023-01-17 17:18:57+00:00,DrinksCo1,RT @TeacupPh: @IsmaelR77859620 Teacups 2nd #book is another lovely bright TRUE life #adventure by this REAL #Dog who lives in the #Philippi…
453,2023-01-17 17:18:30+00:00,PbbOf,"RT @Lapillus_love_: 🌟🇵🇭
#Lapillus #LAPILLUS #lapillus #Philippines https://t.co/LkjK1CeXnj"
454,2023-01-17 17:18:20+00:00,PbbOf,RT @Lapillus_love_: 🌟💛💗❤️#Lapillus #LAPILLUS #lapillus #Philippines #Shana #Seowon #Bessie https://t.co/qQgNOXQtIt
455,2023-01-17 17:18:16+00:00,PbbOf,"RT @Lapillus_love_: 🌟💛
#Lapillus #LAPILLUS #lapillus #Philippines #Shana https://t.co/n58mML9acH"
456,2023-01-17 17:18:13+00:00,PbbOf,"RT @Lapillus_love_: 🌟💛
#Lapillus #LAPILLUS #lapillus #Philippines #Shana https://t.co/TPIKTzJbV5"
457,2023-01-17 17:17:57+00:00,HappyJustyn,Trust imong kasing2 and stick to your values - your time shall come #justynabacajan #Cebu #cebucity #cebuana #morena #morenabeauty #Jus #justyn #sexycebuana #Philippines #sexyfilipina #filipinagirl #onomarswatch #prettyfilipina #Visayas #bisdak #sexypinay #pinay #Cebutravel #sexy https://t.co/JQqHREeKE2
458,2023-01-17 17:17:23+00:00,thomascarle,1161 Thomas Carle - https://t.co/vNzKwFIEmu - Philippines Memories 2022 - Boracay - Lunch. #Philippines #Travel https://t.co/zHCHTStdxA
459,2023-01-17 17:16:05+00:00,SaraLDuBois,"RT @mdiforg: 11 former Nobel Peace Prize winners have written to the President of the #Philippines, urging him to bring a rapid resolution…"
460,2023-01-17 17:15:21+00:00,PbbOf,"RT @Lapillus_love_: 🌟💚
#Lapillus #LAPILLUS #lapillus #Philippines #Chanty https://t.co/oM4Nt4BLnz"
461,2023-01-17 17:15:03+00:00,mayarinan,"RT @Mystic_Stirling: Hello gays. Too tired rn. But am glad one of the shops in #AnimeFair had GL merch 💖🥰💖

Stay cozy GL Community PH ;P
 #…"
462,2023-01-17 17:14:34+00:00,PbbOf,"RT @Lapillus_love_: 🌟💗
#Lapillus #LAPILLUS #lapillus #Philippines #Seowon https://t.co/TebUlcwwxO"
463,2023-01-17 17:13:24+00:00,smtrendsnet,CEO Top Rankings! (Philippines) https://t.co/97s02r0prb #CEO #TopRankings #Top #Rankings #Philippines @toprankingsnet 2023-1-18
464,2023-01-17 17:13:11+00:00,PbbOf,"RT @Lapillus_love_: 🌟💗
#Lapillus #LAPILLUS #lapillus #Philippines #Seowon https://t.co/ovO94yGuxd"
465,2023-01-17 17:12:58+00:00,PbbOf,"RT @Lapillus_love_: 🌟💙
#Lapillus #LAPILLUS #lapillus #Philippines #Haeun #love https://t.co/3J2yOpsWr2"
466,2023-01-17 17:12:41+00:00,PbbOf,"RT @Lapillus_love_: 🌟💙
#Lapillus #LAPILLUS #lapillus #Philippines #Haeun #love https://t.co/4VF2y73Lww"
467,2023-01-17 17:12:19+00:00,PbbOf,"RT @Lapillus_love_: 🌟💙
#Lapillus #LAPILLUS #lapillus #Philippines #Haeun #love https://t.co/gUo4GdLk8E"
468,2023-01-17 17:12:00+00:00,PbbOf,"RT @Lapillus_love_: 🌟
#Lapillus #LAPILLUS #lapillus #Philippines https://t.co/RP8b9oMJ9j"
469,2023-01-17 17:11:34+00:00,PbbOf,"RT @Lapillus_love_: 🌟
#Lapillus #LAPILLUS #lapillus #Philippines https://t.co/4VydFc9Fk4"
470,2023-01-17 17:11:10+00:00,PbbOf,"RT @Lapillus_love_: 🌟
#Lapillus #LAPILLUS #lapillus #Philippines https://t.co/Wpw7MU0vnO"
471,2023-01-17 17:11:07+00:00,PbbOf,"RT @Lapillus_love_: 🌟
#Lapillus #LAPILLUS #lapillus #Philippines https://t.co/nCPL8v9jUW"
472,2023-01-17 17:08:18+00:00,Kodi_Sue_Mickey,RT @TeacupPh: @95star Everyone Loves Teacup &amp; his lovely bright #picturebooks Follow his TRUE life #adventures in the #Philippines Great #f…
473,2023-01-17 17:08:17+00:00,thomascarle,1120 Thomas Carle - https://t.co/vNzKwFIEmu - Philippines Memories 2022 - On our way to Boracay. Philippines from above. #Philippines #Travel https://t.co/RdV6W4aEl3
474,2023-01-17 17:06:12+00:00,TeacupPh,RT @TeacupPh: @IsmaelR77859620 Teacups 2nd #book is another lovely bright TRUE life #adventure by this REAL #Dog who lives in the #Philippi…
475,2023-01-17 17:05:32+00:00,TeacupPh,"@IsmaelR77859620 Teacups 2nd #book is another lovely bright TRUE life #adventure by this REAL #Dog who lives in the #Philippines Great #fun for your #Children 
On #Amazon worldwide &amp; most major sites
#ChildrensBooks #writerslift #BookLover #BookTwitter #dogsoftwitter 
https://t.co/IUDmfMHxd8"
476,2023-01-17 17:05:13+00:00,VOAStevenson,#NoonTreat - Grilled Chicken Adobo https://t.co/nq1rKiykU1 @allrecipesuk #Philippines https://t.co/FTP7ksNILg
477,2023-01-17 17:04:50+00:00,HarlanMandel,"11 former Nobel Peace Prize winners have written to the President of the #Philippines, urging him to bring a rapid resolution to the unjust charges against @mariaressa &amp; @rapplerdotcom as they await the verdict in their court case. Read it here: … https://t.co/jx8N5JrAp5"
478,2023-01-17 17:03:09+00:00,psetoday,"$PSEI - Diokno sees faster growth in 2022 than GDP target of 6.5% to 7.5% https://t.co/EU6a3RevPk

https://t.co/ny1HcFcGN1 #PSETODAY #PSEI #Philippines"
